univeristy_name,course_type,univeristy_code,course,key,course_code
King's College London (University of London),4FT Hon BA,K60,European Studies - Spanish Pathway (4 years),K60-RR84,RR84
King's College London (University of London),6FT Hon MBBS6,K60,Extended Medical Degree Programme (6 years),K60-A101,A101
King's College London (University of London),3FT Hon BA,K60,Film Studies,K60-P303,P303
King's College London (University of London),3FT Hon BA,K60,French (3 years),K60-R102,R102
King's College London (University of London),4FT Hon BA,K60,French (4 years),K60-R120,R120
King's College London (University of London),4FT Hon BA,K60,French and German (4 years),K60-RR12,RR12
King's College London (University of London),4FT Hon BA,K60,French and Hispanic Studies (4 years),K60-RR14,RR14
King's College London (University of London),4FT Hon BA,K60,French and History (4 years),K60-RV11,RV11
King's College London (University of London),4FT Hon BA,K60,French and Management,K60-RN12,RN12
King's College London (University of London),4FT Hon BA,K60,French and Modern Greek (4 years),K60-RR19,RR19
King's College London (University of London),4FT Hon BA,K60,French and Philosophy (4 years),K60-RV15,RV15
King's College London (University of London),4FT Hon BA,K60,French and Portuguese (4 years),K60-RR15,RR15
King's College London (University of London),4FT Hon BA,K60,French with English (4 years),K60-R1Q3,R1Q3
King's College London (University of London),4FT Hon BA,K60,French with Film (4 years),K60-R1P3,R1P3
King's College London (University of London),3FT Hon BSc,K60,Geography,K60-F800,F800
King's College London (University of London),3FT Hon BA,K60,Geography,K60-L700,L700
King's College London (University of London),4FT Hon BA,K60,German,K60-R220,R220
King's College London (University of London),4FT Hon BA,K60,German and Hispanic Studies (4 years),K60-RR24,RR24
King's College London (University of London),3FT Hon BA,K60,German and History,K60-RV21,RV21
King's College London (University of London),4FT Hon BA,K60,German and Modern Greek (4 years),K60-RR29,RR29
King's College London (University of London),4FT Hon BA,K60,German and Music (4 years),K60-RW23,RW23
King's College London (University of London),3FT Hon BA,K60,German and Philosophy,K60-RV25,RV25
King's College London (University of London),4FT Hon BA,K60,German and Portuguese (4 years),K60-RR25,RR25
King's College London (University of London),4FT Hon BA,K60,German with English (4 years),K60-R2Q3,R2Q3
King's College London (University of London),4FT Hon BA,K60,German with Film (4 years),K60-R2P3,R2P3
King's College London (University of London),3FT Hon BA,K60,Greek with English,K60-Q7Q3,Q7Q3
King's College London (University of London),4FT Hon BA,K60,Hispanic and Portuguese Studies (4 years),K60-T710,T710
King's College London (University of London),4FT Hon BA,K60,Hispanic Studies,K60-R410,R410
King's College London (University of London),4FT Hon BA,K60,Hispanic Studies and Modern Greek (4 years),K60-RR49,RR49
King's College London (University of London),4FT Hon BA,K60,Hispanic Studies with English (4 years),K60-R4Q3,R4Q3
King's College London (University of London),4FT Hon BA,K60,Hispanic Studies with Film (4 years),K60-R4P3,R4P3
King's College London (University of London),3FT Hon BA,K60,History,K60-V100,V100
King's College London (University of London),3FT Hon BSc,K60,Human Sciences,K60-B150,B150
King's College London (University of London),3FT Hon BA,K60,International Politics,K60-L240,L240
King's College London (University of London),2FT Fdg FdA,K60,International Studies,K60-L244,L244
King's College London (University of London),3FT Hon LLB,K60,Law,K60-M100,M100
King's College London (University of London),4FT Hon LLB,K60,Law with German Law,K60-M122,M122
King's College London (University of London),3FT Hon BA,K60,Liberal Arts,K60-LP99,LP99
King's College London (University of London),3FT Hon BSc,K60,Mathematics,K60-G100,G100
King's College London (University of London),4FT Hon MSci,K60,Mathematics,K60-G103,G103
King's College London (University of London),3FT Hon BSc,K60,Mathematics and Computer Science,K60-GG14,GG14
King's College London (University of London),3FT Hon BA,K60,Mathematics and Philosophy,K60-GV15,GV15
King's College London (University of London),3FT Hon BSc,K60,Mathematics and Physics,K60-FG31,FG31
King's College London (University of London),4FT Hon MSci,K60,Mathematics and Physics,K60-FGH1,FGH1
King's College London (University of London),3FT Hon BSc,K60,Mathematics with Management & Finance,K60-G1N2,G1N2
King's College London (University of London),5FT Hon MBBS,K60,Medicine (5 years),K60-A100,A100
King's College London (University of London),4FT Hon MBBS,K60,Medicine Graduate/Professional Entry Programme,K60-A102,A102
King's College London (University of London),4FT Hon MBBS,K60,Medicine Maxfax Entry Programme,K60-A104,A104
King's College London (University of London),3FT Hon BSc,K60,Midwifery Studies with Registration as a Midwife,K60-B720,B720
King's College London (University of London),4FT Hon BA,K60,Modern Greek and Portuguese (4 years),K60-RR95,RR95
King's College London (University of London),3FT Hon BSc,K60,Molecular Genetics (3 years or 4-year sandwich),K60-C400,C400
King's College London (University of London),3FT Hon BMus,K60,Music,K60-W302,W302
King's College London (University of London),3FT Hon BSc,K60,Neuroscience,K60-B140,B140
King's College London (University of London),3FT Hon BSc,K60,Nursing Studies w. registration (Adult Nursing),K60-B740,B740
King's College London (University of London),3FT Hon BSc,K60,Nursing Studies with reg (Mental Health Nursing),K60-B760,B760
King's College London (University of London),2FT GDN PgDip,K60,Nursing Studies with Registration (Adult),K60-B741,B741
King's College London (University of London),2FT GDN PgDip,K60,Nursing Studies with Registration (Child),K60-B731,B731
King's College London (University of London),3FT Hon BSc,K60,Nursing Studies with registration (Children's),K60-B730,B730
King's College London (University of London),2FT GDN PgDip,K60,Nursing Studies with Registration Mental Health,K60-B761,B761
King's College London (University of London),3FT Hon BSc,K60,Nutrition,K60-B400,B400
King's College London (University of London),4FT Hon BSc,K60,Nutrition and Dietetics (4 years),K60-B401,B401
King's College London (University of London),3FT Hon BSc,K60,Pharmacology (3 years or 4-year sandwich),K60-B210,B210
King's College London (University of London),3FT Hon BSc,K60,Pharmacology and Molecular Genetics,K60-BC24,BC24
King's College London (University of London),4FT Hon MPharm,K60,Pharmacy (Master of) (4 years),K60-B230,B230
King's College London (University of London),3FT Hon BA,K60,Philosophy,K60-V500,V500
King's College London (University of London),4FT Hon BA,K60,Philosophy and Hispanic Studies (4 years),K60-RV45,RV45
King's College London (University of London),3FT Hon BSc,K60,Physics,K60-F300,F300
King's College London (University of London),4FT Hon MSci,K60,Physics,K60-F303,F303
King's College London (University of London),3FT Hon BSc,K60,Physics and Philosophy,K60-FV35,FV35
King's College London (University of London),4FT Hon BSc,K60,Physics and Philosophy (with a year abroad),K60-FVH5,FVH5
King's College London (University of London),4FT Hon BSc,K60,Physics with a year Abroad (4 years),K60-F305,F305
King's College London (University of London),3FT Hon BSc,K60,Physics with Astrophysics,K60-F3F5,F3F5
King's College London (University of London),3FT Hon BSc,K60,Physics with Medical Applications,K60-F350,F350
King's College London (University of London),3FT Hon BSc,K60,Physics with Theoretical Physics,K60-F301,F301
King's College London (University of London),4FT Hon MSci,K60,Physics with Theoretical Physics,K60-F302,F302
King's College London (University of London),3FT Hon BSc,K60,Physiology,K60-B120,B120
King's College London (University of London),3FT Hon BSc,K60,Physiotherapy,K60-B160,B160
King's College London (University of London),4FT Hon LLB,K60,"Politics, Philosophy and Law",K60-LM21,LM21
King's College London (University of London),4FT Hon BA,K60,Portuguese & Brazilian St with English (4 years),K60-R5Q3,R5Q3
King's College London (University of London),4FT Hon BA,K60,Portuguese & Brazilian Studies (4 years),K60-RT57,RT57
King's College London (University of London),3FT Hon BA,K60,Religion in the Contemporary World,K60-V620,V620
King's College London (University of London),3FT Hon BA,K60,"Religion, Philosophy and Ethics",K60-VV65,VV65
King's College London (University of London),4FT Hon MSci,K60,Robotics and Intelligent Systems,K60-H6G0,H6G0
King's College London (University of London),3FT Hon BA,K60,Theology,K60-V610,V610
King's College London (University of London),4FT Hon BA,K60,Turkish and Modern Greek Studies,K60-T630,T630
King's College London (University of London),3FT Hon BA,K60,War Studies,K60-L252,L252
King's College London (University of London),3FT Hon BA,K60,War Studies and History,K60-LV91,LV91
King's College London (University of London),3FT Hon BA,K60,War Studies and Philosophy,K60-LV95,LV95
Kingston University,3FT Hon BA,K84,Accounting & Finance,K84-N420,N420
Kingston University,4SW Hon BA,K84,Accounting & Finance,K84-NN43,NN43
Kingston University,4FT Hon BA,K84,Accounting and Finance,K84-NN4H,NN4H
Kingston University,4SW Hon BSc,K84,Actuarial Mathematics and Statistics,K84-GG1H,GG1H
Kingston University,3FT Hon BSc,K84,Actuarial Mathematics and Statistics,K84-GG1J,GG1J
Kingston University,4FT Hon BSc,K84,Actuarial Mathematics and Statistics (inc yr 0),K84-GGCH,GGCH
Kingston University,5SW Hon BSc,K84,Actuarial Mathematics and Statistics (inc yr 0),K84-GGDJ,GGDJ
Kingston University,4SW Hon BSc,K84,Actuarial Science,K84-N323,N323
Kingston University,3FT Hon BSc,K84,Actuarial Science,K84-N324,N324
Kingston University,3FT Hon BSc,K84,Adult Nursing,K84-B740,B740
Kingston University,4SW Hon BEng,K84,"Aerospace Eng'ing, Astronautics & ST (4 year SW)",K84-H427,H427
Kingston University,5SW Hon MEng,K84,"Aerospace Eng'ing, Astronautics & ST (5 year SW)",K84-H429,H429
Kingston University,3FT Hon BSc,K84,Aerospace Engineering,K84-H400,H400
Kingston University,3FT Hon BEng,K84,Aerospace Engineering,K84-H421,H421
Kingston University,4FT Hon MEng,K84,Aerospace Engineering,K84-H425,H425
Kingston University,4SW Hon BSc,K84,Aerospace Engineering (4-year SW),K84-H401,H401
Kingston University,4SW Hon BEng,K84,Aerospace Engineering (4-year SW),K84-H422,H422
Kingston University,5SW Hon MEng,K84,Aerospace Engineering (5-year SW),K84-H426,H426
Kingston University,4FT/5SW Hon BEng,K84,Aerospace Engineering (Foundation),K84-H408,H408
Kingston University,4FT Hon MEng,K84,"Aerospace Engineering, Astronautics & Space Tech",K84-H428,H428
Kingston University,3FT Hon BEng,K84,"Aerospace Engineering, Astronautics & Space Tech",K84-H430,H430
Kingston University,2FT Fdg FdEng,K84,Aircraft Engineering,K84-H410,H410
Kingston University,2FT Fdg FdEng,K84,Aircraft Engineering (Norwich) - June intake,K84-H418,H418
Kingston University,1FT Hon BSc,K84,Aircraft Engineering (top-up),K84-H416,H416
Kingston University,3FT Fdg FdSc,K84,Aircraft Engineering incl Foundation (Year 0),K84-H415,H415
Kingston University,1FT FYr FYr,K84,Aircraft Engineering Introductory Year 0,K84-H403,H403
Kingston University,2FT Fdg FdEng,K84,Aircraft Maintenance Repair and Overhaul,K84-H411,H411
Kingston University,3FT Hon BSc,K84,Applied & Environmental Geology,K84-F610,F610
Kingston University,3FT Hon BA,K84,Applied Economics,K84-L110,L110
Kingston University,3FT Hon BA,K84,Applied Economics with International Relations,K84-L1LG,L1LG
Kingston University,3FT Hon BA,K84,Architecture,K84-K100,K100
Kingston University,2FT Fdg FdA,K84,Art and Design,K84-WW1F,WW1F
Kingston University,3FT Hon BA,K84,Arts Market,K84-KW11,KW11
Kingston University,4SW Hon BA,K84,Arts Market,K84-KW1C,KW1C
Kingston University,3FT Hon BSc,K84,Automotive Engineering,K84-H330,H330
Kingston University,4SW Hon BSc,K84,Automotive Engineering (4-year SW),K84-H394,H394
Kingston University,2FT Fdg FdEng,K84,Aviation St for Commercial Pilot Training,K84-H460,H460
Kingston University,1FT Hon BSc,K84,Aviation Studies (Top-Up),K84-H461,H461
Kingston University,3FT Hon BSc,K84,Biochemistry,K84-C700,C700
Kingston University,4SW Hon BSc,K84,Biochemistry,K84-C701,C701
Kingston University,4FT Hon BSc,K84,Biochemistry (Foundation),K84-C708,C708
Kingston University,3FT Hon BSc,K84,Biochemistry and Nutrition,K84-CB74,CB74
Kingston University,4SW Hon BSc,K84,Biochemistry and Nutrition,K84-CB7K,CB7K
Kingston University,3FT Hon BSc,K84,Biochemistry and Pharmacology,K84-CB72,CB72
Kingston University,4SW Hon BSc,K84,Biochemistry and Pharmacology,K84-CB7F,CB7F
Kingston University,4SW Hon BSc,K84,Biology,K84-C100,C100
Kingston University,3FT Hon BSc,K84,Biology (Applied),K84-C111,C111
Kingston University,3FT Hon BSc,K84,Biology and Chemistry,K84-CF11,CF11
Kingston University,4SW Hon BSc,K84,Biology and Chemistry,K84-CF1C,CF1C
Kingston University,3FT Hon BSc,K84,Biology and Geography,K84-CF18,CF18
Kingston University,4SW Hon BSc,K84,Biology and Geography,K84-CF1V,CF1V
Kingston University,3FT Hon BSc,K84,Biology and Geology,K84-FC61,FC61
Kingston University,3FT Hon BSc,K84,Biology and Nutrition,K84-CB1K,CB1K
Kingston University,4SW Hon BSc,K84,Biology and Nutrition,K84-CBC4,CBC4
Kingston University,3FT Hon BSc,K84,Biology and Sports Science,K84-CC16,CC16
Kingston University,4SW Hon BSc,K84,Biology and Sports Science,K84-CCC6,CCC6
Kingston University,4FT Hon BSc,K84,Biology and Sports Science (Foundation),K84-CCD6,CCD6
Kingston University,4FT Hon BSc,K84,Biology Applied (Foundation),K84-C118,C118
Kingston University,3FT Hon BSc,K84,Biology with Business,K84-C1N2,C1N2
Kingston University,4SW Hon BSc,K84,Biology with Business,K84-C1NG,C1NG
Kingston University,4FT Hon BSc,K84,Biology with Business (Foundation),K84-C1NF,C1NF
Kingston University,3FT Hon BSc,K84,Biomedical Science,K84-B930,B930
Kingston University,4SW Hon BSc,K84,Biomedical Science,K84-B931,B931
Kingston University,4FT Hon BSc,K84,Biomedical Science (Foundation),K84-B948,B948
Kingston University,4SW Hon BSc,K84,Building Surveying,K84-K230,K230
Kingston University,3FT Hon BSc,K84,Building Surveying,K84-K261,K261
Kingston University,4FT Hon BBA,K84,Business Administration,K84-N190,N190
Kingston University,3FT Hon BA,K84,Business Administration,K84-N191,N191
Kingston University,4FT Hon BBA,K84,Business Administration with year abroad,K84-N192,N192
Kingston University,3FT Hon BA,K84,Business and Creative Writing,K84-NW18,NW18
Kingston University,3FT Hon BA,K84,Business and Economics (Applied),K84-NL11,NL11
Kingston University,3FT Hon BA,K84,Business and English Language & Communication,K84-NQ13,NQ13
Kingston University,3FT Hon BA,K84,Business and English Literature,K84-NQ1H,NQ1H
Kingston University,3FT Hon BA,K84,Business and Film Studies,K84-NW16,NW16
Kingston University,2FT HND,K84,Business and Finance,K84-422N,422N
Kingston University,3FT Hon BA,K84,Business and History,K84-NV11,NV11
Kingston University,3FT Hon BA,K84,"Business and History of Art, Design & Film",K84-NV13,NV13
Kingston University,3FT Hon BA,K84,Business and Human Rights,K84-NLC2,NLC2
Kingston University,3FT Hon BA,K84,Business and International Relations,K84-NLD2,NLD2
Kingston University,3FT Hon BA,K84,Business and Media & Cultural Studies,K84-NP13,NP13
Kingston University,3FT Hon BA,K84,Business and Politics,K84-NL12,NL12
Kingston University,3FT Hon BSc,K84,Business and Psychology,K84-NC18,NC18
Kingston University,3FT Hon BA,K84,Business and Sociology,K84-NL13,NL13
